hyperparameters,iteration,accs,object_loss,run_time
"{'attention_probs_dropout_prob': 0.3, 'batch_size': 32, 'hid_epoches': 0, 'hid_learning_rate': 0, 'hidden_act': 3, 'hidden_dropout_prob': 0.4, 'hidden_size': 112.0, 'intermediate_size': 928.0, 'loss_function': 0, 'mapfunction_1': 1, 'mapfunction_10': 10, 'mapfunction_11': 11, 'mapfunction_12': 12, 'mapfunction_2': 2, 'mapfunction_3': 3, 'mapfunction_4': 4, 'mapfunction_5': 5, 'mapfunction_6': 6, 'mapfunction_7': 7, 'mapfunction_8': 8, 'mapfunction_9': 9, 'max_sequence_length': 371.0, 'num_attention_heads': 1.0, 'num_hidden_layers': 7.0, 'position_embedding_type': 3, 'pred_learning_rate': 5e-05, 'tokenizer': 3, 'vocab_size': 43000.0}",23,0.6354499432237939,0.3645500567762061,0.00023627281188964844
"{'attention_probs_dropout_prob': 0.2, 'batch_size': 32, 'hid_epoches': 0, 'hid_learning_rate': 0, 'hidden_act': 3, 'hidden_dropout_prob': 0.4, 'hidden_size': 112.0, 'intermediate_size': 1664.0, 'loss_function': 0, 'mapfunction_1': 1, 'mapfunction_10': 10, 'mapfunction_11': 11, 'mapfunction_12': 12, 'mapfunction_2': 2, 'mapfunction_3': 3, 'mapfunction_4': 4, 'mapfunction_5': 5, 'mapfunction_6': 6, 'mapfunction_7': 7, 'mapfunction_8': 8, 'mapfunction_9': 9, 'max_sequence_length': 346.0, 'num_attention_heads': 2.0, 'num_hidden_layers': 7.0, 'position_embedding_type': 3, 'pred_learning_rate': 5e-05, 'tokenizer': 3, 'vocab_size': 42000.0}",24,0.6271182767756045,0.3728817232243955,0.0002231597900390625
"{'attention_probs_dropout_prob': 0.3, 'batch_size': 32, 'hid_epoches': 0, 'hid_learning_rate': 0, 'hidden_act': 3, 'hidden_dropout_prob': 0.4, 'hidden_size': 112.0, 'intermediate_size': 128.0, 'loss_function': 0, 'mapfunction_1': 1, 'mapfunction_10': 10, 'mapfunction_11': 11, 'mapfunction_12': 12, 'mapfunction_2': 2, 'mapfunction_3': 3, 'mapfunction_4': 4, 'mapfunction_5': 5, 'mapfunction_6': 6, 'mapfunction_7': 7, 'mapfunction_8': 8, 'mapfunction_9': 9, 'max_sequence_length': 361.0, 'num_attention_heads': 1.0, 'num_hidden_layers': 7.0, 'position_embedding_type': 3, 'pred_learning_rate': 5e-05, 'tokenizer': 3, 'vocab_size': 14000.0}",25,0.6049810200920588,0.3950189799079412,0.00022101402282714844
"{'attention_probs_dropout_prob': 0.2, 'batch_size': 32, 'hid_epoches': 0, 'hid_learning_rate': 0, 'hidden_act': 3, 'hidden_dropout_prob': 0.4, 'hidden_size': 96.0, 'intermediate_size': 928.0, 'loss_function': 0, 'mapfunction_1': 1, 'mapfunction_10': 10, 'mapfunction_11': 11, 'mapfunction_12': 12, 'mapfunction_2': 2, 'mapfunction_3': 3, 'mapfunction_4': 4, 'mapfunction_5': 5, 'mapfunction_6': 6, 'mapfunction_7': 7, 'mapfunction_8': 8, 'mapfunction_9': 9, 'max_sequence_length': 308.0, 'num_attention_heads': 3.0, 'num_hidden_layers': 8.0, 'position_embedding_type': 3, 'pred_learning_rate': 5e-05, 'tokenizer': 3, 'vocab_size': 39000.0}",27,0.6360787849738142,0.3639212150261858,0.00022125244140625
"{'attention_probs_dropout_prob': 0.2, 'batch_size': 32, 'hid_epoches': 0, 'hid_learning_rate': 0, 'hidden_act': 2, 'hidden_dropout_prob': 0.4, 'hidden_size': 16.0, 'intermediate_size': 1216.0, 'loss_function': 0, 'mapfunction_1': 1, 'mapfunction_10': 10, 'mapfunction_11': 11, 'mapfunction_12': 12, 'mapfunction_2': 2, 'mapfunction_3': 3, 'mapfunction_4': 4, 'mapfunction_5': 5, 'mapfunction_6': 6, 'mapfunction_7': 7, 'mapfunction_8': 8, 'mapfunction_9': 9, 'max_sequence_length': 293.0, 'num_attention_heads': 4.0, 'num_hidden_layers': 12.0, 'position_embedding_type': 3, 'pred_learning_rate': 0.001, 'tokenizer': 3, 'vocab_size': 45000.0}",29,0.6446302286165736,0.3553697713834264,0.00022077560424804688
"{'attention_probs_dropout_prob': 0.2, 'batch_size': 32, 'hid_epoches': 0, 'hid_learning_rate': 0, 'hidden_act': 2, 'hidden_dropout_prob': 0.5, 'hidden_size': 16.0, 'intermediate_size': 1792.0, 'loss_function': 0, 'mapfunction_1': 1, 'mapfunction_10': 10, 'mapfunction_11': 11, 'mapfunction_12': 12, 'mapfunction_2': 2, 'mapfunction_3': 3, 'mapfunction_4': 4, 'mapfunction_5': 5, 'mapfunction_6': 6, 'mapfunction_7': 7, 'mapfunction_8': 8, 'mapfunction_9': 9, 'max_sequence_length': 291.0, 'num_attention_heads': 4.0, 'num_hidden_layers': 11.0, 'position_embedding_type': 2, 'pred_learning_rate': 0.001, 'tokenizer': 3, 'vocab_size': 46000.0}",30,0.6389490960957498,0.3610509039042502,0.00022840499877929688
"{'attention_probs_dropout_prob': 0.2, 'batch_size': 32, 'hid_epoches': 0, 'hid_learning_rate': 0, 'hidden_act': 2, 'hidden_dropout_prob': 0.5, 'hidden_size': 16.0, 'intermediate_size': 1888.0, 'loss_function': 0, 'mapfunction_1': 1, 'mapfunction_10': 10, 'mapfunction_11': 11, 'mapfunction_12': 12, 'mapfunction_2': 2, 'mapfunction_3': 3, 'mapfunction_4': 4, 'mapfunction_5': 5, 'mapfunction_6': 6, 'mapfunction_7': 7, 'mapfunction_8': 8, 'mapfunction_9': 9, 'max_sequence_length': 287.0, 'num_attention_heads': 4.0, 'num_hidden_layers': 11.0, 'position_embedding_type': 2, 'pred_learning_rate': 0.001, 'tokenizer': 3, 'vocab_size': 29000.0}",31,0.6137921118477723,0.38620788815222773,0.00023317337036132812
"{'attention_probs_dropout_prob': 0.2, 'batch_size': 32, 'hid_epoches': 0, 'hid_learning_rate': 0, 'hidden_act': 2, 'hidden_dropout_prob': 0.5, 'hidden_size': 48.0, 'intermediate_size': 2048.0, 'loss_function': 0, 'mapfunction_1': 1, 'mapfunction_10': 10, 'mapfunction_11': 11, 'mapfunction_12': 12, 'mapfunction_2': 2, 'mapfunction_3': 3, 'mapfunction_4': 4, 'mapfunction_5': 5, 'mapfunction_6': 6, 'mapfunction_7': 7, 'mapfunction_8': 8, 'mapfunction_9': 9, 'max_sequence_length': 335.0, 'num_attention_heads': 4.0, 'num_hidden_layers': 11.0, 'position_embedding_type': 2, 'pred_learning_rate': 0.001, 'tokenizer': 2, 'vocab_size': 45000.0}",33,0.6298825458948716,0.3701174541051284,0.0002384185791015625
"{'attention_probs_dropout_prob': 0.1, 'batch_size': 32, 'hid_epoches': 0, 'hid_learning_rate': 0, 'hidden_act': 2, 'hidden_dropout_prob': 0.5, 'hidden_size': 16.0, 'intermediate_size': 1536.0, 'loss_function': 0, 'mapfunction_1': 1, 'mapfunction_10': 10, 'mapfunction_11': 11, 'mapfunction_12': 12, 'mapfunction_2': 2, 'mapfunction_3': 3, 'mapfunction_4': 4, 'mapfunction_5': 5, 'mapfunction_6': 6, 'mapfunction_7': 7, 'mapfunction_8': 8, 'mapfunction_9': 9, 'max_sequence_length': 323.0, 'num_attention_heads': 4.0, 'num_hidden_layers': 11.0, 'position_embedding_type': 2, 'pred_learning_rate': 0.001, 'tokenizer': 2, 'vocab_size': 39000.0}",36,0.6295740059816957,0.37042599401830434,0.00023555755615234375
"{'attention_probs_dropout_prob': 0.2, 'batch_size': 32, 'hid_epoches': 0, 'hid_learning_rate': 0, 'hidden_act': 2, 'hidden_dropout_prob': 0.3, 'hidden_size': 48.0, 'intermediate_size': 704.0, 'loss_function': 0, 'mapfunction_1': 1, 'mapfunction_10': 10, 'mapfunction_11': 11, 'mapfunction_12': 12, 'mapfunction_2': 2, 'mapfunction_3': 3, 'mapfunction_4': 4, 'mapfunction_5': 5, 'mapfunction_6': 6, 'mapfunction_7': 7, 'mapfunction_8': 8, 'mapfunction_9': 9, 'max_sequence_length': 398.0, 'num_attention_heads': 2.0, 'num_hidden_layers': 12.0, 'position_embedding_type': 2, 'pred_learning_rate': 0.001, 'tokenizer': 3, 'vocab_size': 34000.0}",37,0.6251803767132057,0.3748196232867943,0.00030875205993652344
"{'attention_probs_dropout_prob': 0.4, 'batch_size': 16, 'hid_epoches': 0, 'hid_learning_rate': 0, 'hidden_act': 2, 'hidden_dropout_prob': 0.5, 'hidden_size': 80.0, 'intermediate_size': 1184.0, 'loss_function': 0, 'mapfunction_1': 1, 'mapfunction_10': 10, 'mapfunction_11': 11, 'mapfunction_12': 12, 'mapfunction_2': 2, 'mapfunction_3': 3, 'mapfunction_4': 4, 'mapfunction_5': 5, 'mapfunction_6': 6, 'mapfunction_7': 7, 'mapfunction_8': 8, 'mapfunction_9': 9, 'max_sequence_length': 294.0, 'num_attention_heads': 5.0, 'num_hidden_layers': 8.0, 'position_embedding_type': 2, 'pred_learning_rate': 0.001, 'tokenizer': 3, 'vocab_size': 1000.0}",38,0.5837950668000678,0.41620493319993224,0.00024080276489257812
"{'attention_probs_dropout_prob': 0.2, 'batch_size': 16, 'hid_epoches': 0, 'hid_learning_rate': 0, 'hidden_act': 2, 'hidden_dropout_prob': 0.3, 'hidden_size': 48.0, 'intermediate_size': 2272.0, 'loss_function': 0, 'mapfunction_1': 1, 'mapfunction_10': 10, 'mapfunction_11': 11, 'mapfunction_12': 12, 'mapfunction_2': 2, 'mapfunction_3': 3, 'mapfunction_4': 4, 'mapfunction_5': 5, 'mapfunction_6': 6, 'mapfunction_7': 7, 'mapfunction_8': 8, 'mapfunction_9': 9, 'max_sequence_length': 256.0, 'num_attention_heads': 6.0, 'num_hidden_layers': 10.0, 'position_embedding_type': 2, 'pred_learning_rate': 0.001, 'tokenizer': 1, 'vocab_size': 35000.0}",40,0.6232794238478957,0.3767205761521043,0.00024199485778808594
"{'attention_probs_dropout_prob': 0.1, 'batch_size': 32, 'hid_epoches': 0, 'hid_learning_rate': 0, 'hidden_act': 2, 'hidden_dropout_prob': 0.4, 'hidden_size': 64.0, 'intermediate_size': 1696.0, 'loss_function': 0, 'mapfunction_1': 1, 'mapfunction_10': 10, 'mapfunction_11': 11, 'mapfunction_12': 12, 'mapfunction_2': 2, 'mapfunction_3': 3, 'mapfunction_4': 4, 'mapfunction_5': 5, 'mapfunction_6': 6, 'mapfunction_7': 7, 'mapfunction_8': 8, 'mapfunction_9': 9, 'max_sequence_length': 336.0, 'num_attention_heads': 4.0, 'num_hidden_layers': 9.0, 'position_embedding_type': 1, 'pred_learning_rate': 0.001, 'tokenizer': 2, 'vocab_size': 19000.0}",41,0.596654415980944,0.40334558401905596,0.00022149085998535156
"{'attention_probs_dropout_prob': 0.4, 'batch_size': 32, 'hid_epoches': 0, 'hid_learning_rate': 0, 'hidden_act': 2, 'hidden_dropout_prob': 0.5, 'hidden_size': 16.0, 'intermediate_size': 2656.0, 'loss_function': 0, 'mapfunction_1': 1, 'mapfunction_10': 10, 'mapfunction_11': 11, 'mapfunction_12': 12, 'mapfunction_2': 2, 'mapfunction_3': 3, 'mapfunction_4': 4, 'mapfunction_5': 5, 'mapfunction_6': 6, 'mapfunction_7': 7, 'mapfunction_8': 8, 'mapfunction_9': 9, 'max_sequence_length': 399.0, 'num_attention_heads': 8.0, 'num_hidden_layers': 5.0, 'position_embedding_type': 3, 'pred_learning_rate': 0.001, 'tokenizer': 3, 'vocab_size': 46000.0}",42,0.6193968028428377,0.3806031971571623,0.00022172927856445312
"{'attention_probs_dropout_prob': 0.2, 'batch_size': 32, 'hid_epoches': 0, 'hid_learning_rate': 0, 'hidden_act': 2, 'hidden_dropout_prob': 0.3, 'hidden_size': 240.0, 'intermediate_size': 1440.0, 'loss_function': 0, 'mapfunction_1': 1, 'mapfunction_10': 10, 'mapfunction_11': 11, 'mapfunction_12': 12, 'mapfunction_2': 2, 'mapfunction_3': 3, 'mapfunction_4': 4, 'mapfunction_5': 5, 'mapfunction_6': 6, 'mapfunction_7': 7, 'mapfunction_8': 8, 'mapfunction_9': 9, 'max_sequence_length': 304.0, 'num_attention_heads': 2.0, 'num_hidden_layers': 12.0, 'position_embedding_type': 2, 'pred_learning_rate': 0.001, 'tokenizer': 1, 'vocab_size': 30000.0}",44,0.6138587493809123,0.38614125061908766,0.00022125244140625
"{'attention_probs_dropout_prob': 0.2, 'batch_size': 16, 'hid_epoches': 0, 'hid_learning_rate': 0, 'hidden_act': 2, 'hidden_dropout_prob': 0.4, 'hidden_size': 160.0, 'intermediate_size': 2400.0, 'loss_function': 0, 'mapfunction_1': 1, 'mapfunction_10': 10, 'mapfunction_11': 11, 'mapfunction_12': 12, 'mapfunction_2': 2, 'mapfunction_3': 3, 'mapfunction_4': 4, 'mapfunction_5': 5, 'mapfunction_6': 6, 'mapfunction_7': 7, 'mapfunction_8': 8, 'mapfunction_9': 9, 'max_sequence_length': 278.0, 'num_attention_heads': 5.0, 'num_hidden_layers': 9.0, 'position_embedding_type': 3, 'pred_learning_rate': 0.001, 'tokenizer': 3, 'vocab_size': 27000.0}",45,0.6050334929487671,0.39496650705123293,0.00021886825561523438
"{'attention_probs_dropout_prob': 0.5, 'batch_size': 32, 'hid_epoches': 0, 'hid_learning_rate': 0, 'hidden_act': 4, 'hidden_dropout_prob': 0.1, 'hidden_size': 96.0, 'intermediate_size': 1248.0, 'loss_function': 0, 'mapfunction_1': 1, 'mapfunction_10': 10, 'mapfunction_11': 11, 'mapfunction_12': 12, 'mapfunction_2': 2, 'mapfunction_3': 3, 'mapfunction_4': 4, 'mapfunction_5': 5, 'mapfunction_6': 6, 'mapfunction_7': 7, 'mapfunction_8': 8, 'mapfunction_9': 9, 'max_sequence_length': 358.0, 'num_attention_heads': 3.0, 'num_hidden_layers': 10.0, 'position_embedding_type': 2, 'pred_learning_rate': 0.001, 'tokenizer': 4, 'vocab_size': 38000.0}",46,0.6264589388073479,0.37354106119265207,0.0002269744873046875
"{'attention_probs_dropout_prob': 0.3, 'batch_size': 16, 'hid_epoches': 0, 'hid_learning_rate': 0, 'hidden_act': 2, 'hidden_dropout_prob': 0.5, 'hidden_size': 80.0, 'intermediate_size': 2752.0, 'loss_function': 0, 'mapfunction_1': 1, 'mapfunction_10': 10, 'mapfunction_11': 11, 'mapfunction_12': 12, 'mapfunction_2': 2, 'mapfunction_3': 3, 'mapfunction_4': 4, 'mapfunction_5': 5, 'mapfunction_6': 6, 'mapfunction_7': 7, 'mapfunction_8': 8, 'mapfunction_9': 9, 'max_sequence_length': 327.0, 'num_attention_heads': 4.0, 'num_hidden_layers': 4.0, 'position_embedding_type': 3, 'pred_learning_rate': 0.001, 'tokenizer': 3, 'vocab_size': 15000.0}",48,0.5806169907514233,0.41938300924857674,0.0002205371856689453
"{'attention_probs_dropout_prob': 0.2, 'batch_size': 32, 'hid_epoches': 0, 'hid_learning_rate': 0, 'hidden_act': 4, 'hidden_dropout_prob': 0.3, 'hidden_size': 128.0, 'intermediate_size': 256.0, 'loss_function': 0, 'mapfunction_1': 1, 'mapfunction_10': 10, 'mapfunction_11': 11, 'mapfunction_12': 12, 'mapfunction_2': 2, 'mapfunction_3': 3, 'mapfunction_4': 4, 'mapfunction_5': 5, 'mapfunction_6': 6, 'mapfunction_7': 7, 'mapfunction_8': 8, 'mapfunction_9': 9, 'max_sequence_length': 278.0, 'num_attention_heads': 2.0, 'num_hidden_layers': 8.0, 'position_embedding_type': 2, 'pred_learning_rate': 0.0001, 'tokenizer': 1, 'vocab_size': 44000.0}",49,0.6536488219870381,0.3463511780129619,0.00023245811462402344
"{'attention_probs_dropout_prob': 0.4, 'batch_size': 32, 'hid_epoches': 0, 'hid_learning_rate': 0, 'hidden_act': 4, 'hidden_dropout_prob': 0.3, 'hidden_size': 176.0, 'intermediate_size': 224.0, 'loss_function': 0, 'mapfunction_1': 1, 'mapfunction_10': 10, 'mapfunction_11': 11, 'mapfunction_12': 12, 'mapfunction_2': 2, 'mapfunction_3': 3, 'mapfunction_4': 4, 'mapfunction_5': 5, 'mapfunction_6': 6, 'mapfunction_7': 7, 'mapfunction_8': 8, 'mapfunction_9': 9, 'max_sequence_length': 278.0, 'num_attention_heads': 2.0, 'num_hidden_layers': 2.0, 'position_embedding_type': 1, 'pred_learning_rate': 0.0001, 'tokenizer': 1, 'vocab_size': 37000.0}",50,0.642597167811045,0.35740283218895497,0.00022864341735839844
"{'attention_probs_dropout_prob': 0.2, 'batch_size': 32, 'hid_epoches': 0, 'hid_learning_rate': 0, 'hidden_act': 4, 'hidden_dropout_prob': 0.3, 'hidden_size': 160.0, 'intermediate_size': 160.0, 'loss_function': 0, 'mapfunction_1': 1, 'mapfunction_10': 10, 'mapfunction_11': 11, 'mapfunction_12': 12, 'mapfunction_2': 2, 'mapfunction_3': 3, 'mapfunction_4': 4, 'mapfunction_5': 5, 'mapfunction_6': 6, 'mapfunction_7': 7, 'mapfunction_8': 8, 'mapfunction_9': 9, 'max_sequence_length': 410.0, 'num_attention_heads': 1.0, 'num_hidden_layers': 5.0, 'position_embedding_type': 3, 'pred_learning_rate': 0.0001, 'tokenizer': 1, 'vocab_size': 43000.0}",53,0.640881513616547,0.359118486383453,0.0003066062927246094
"{'attention_probs_dropout_prob': 0.3, 'batch_size': 32, 'hid_epoches': 0, 'hid_learning_rate': 0, 'hidden_act': 4, 'hidden_dropout_prob': 0.3, 'hidden_size': 208.0, 'intermediate_size': 288.0, 'loss_function': 0, 'mapfunction_1': 1, 'mapfunction_10': 10, 'mapfunction_11': 11, 'mapfunction_12': 12, 'mapfunction_2': 2, 'mapfunction_3': 3, 'mapfunction_4': 4, 'mapfunction_5': 5, 'mapfunction_6': 6, 'mapfunction_7': 7, 'mapfunction_8': 8, 'mapfunction_9': 9, 'max_sequence_length': 386.0, 'num_attention_heads': 2.0, 'num_hidden_layers': 8.0, 'position_embedding_type': 1, 'pred_learning_rate': 0.0001, 'tokenizer': 1, 'vocab_size': 18000.0}",54,0.6049953568052224,0.39500464319477757,0.0002722740173339844
"{'attention_probs_dropout_prob': 0.2, 'batch_size': 32, 'hid_epoches': 0, 'hid_learning_rate': 0, 'hidden_act': 1, 'hidden_dropout_prob': 0.4, 'hidden_size': 128.0, 'intermediate_size': 832.0, 'loss_function': 0, 'mapfunction_1': 1, 'mapfunction_10': 10, 'mapfunction_11': 11, 'mapfunction_12': 12, 'mapfunction_2': 2, 'mapfunction_3': 3, 'mapfunction_4': 4, 'mapfunction_5': 5, 'mapfunction_6': 6, 'mapfunction_7': 7, 'mapfunction_8': 8, 'mapfunction_9': 9, 'max_sequence_length': 299.0, 'num_attention_heads': 2.0, 'num_hidden_layers': 6.0, 'position_embedding_type': 2, 'pred_learning_rate': 0.0001, 'tokenizer': 1, 'vocab_size': 41000.0}",56,0.6399315678781242,0.3600684321218758,0.0002276897430419922
